name,version,directory,repository,summary,from package.json,from license,from readme
end-of-stream,1.4.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/end-of-stream,http://github.com/mafintosh/end-of-stream,MIT,MIT,MIT,MIT
engine.io,1.3.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/engine.io,git@github.com:LearnBoost/engine.io,MIT,,,MIT
engine.io-client,1.3.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/engine.io-client,https://github.com/LearnBoost/engine.io-client,MIT,,,MIT
engine.io-parser,1.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/engine.io-parser,git@github.com:LearnBoost/engine.io-parser,MIT,,MIT,MIT
enhanced-resolve,5.12.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/enhanced-resolve,http://github.com/webpack/enhanced-resolve,MIT,MIT,,MIT
entities,2.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/entities,http://github.com/fb55/entities,BSD-2-Clause,BSD-2-Clause,,
env-paths,2.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/env-paths,sindresorhus/env-paths,MIT,MIT,MIT,
error-ex,1.3.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/error-ex,qix-/node-error-ex,MIT,MIT,MIT,
error-stack-parser,2.1.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/error-stack-parser,http://github.com/stacktracejs/error-stack-parser,MIT,MIT,,
errorhandler,1.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/errorhandler,expressjs/errorhandler,MIT,MIT,,MIT
es-module-lexer,0.9.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/es-module-lexer,https://github.com/guybedford/es-module-lexer,MIT,MIT,MIT,MIT
escalade,3.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/escalade,lukeed/escalade,MIT,MIT,MIT,MIT
escape-html,1.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/escape-html,https://github.com/component/escape-html,MIT,,,MIT
escape-html,1.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/serve-index/node_modules/escape-html,(none),MIT,MIT,MIT,MIT
escape-string-regexp,1.0.5,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/escape-string-regexp,sindresorhus/escape-string-regexp,MIT,MIT,MIT,MIT
escape-string-regexp,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint/node_modules/escape-string-regexp,(none),MIT,MIT,MIT,
eslint,8.31.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint,eslint/eslint,MIT,MIT,,
eslint-plugin-vue,9.8.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-plugin-vue,https://github.com/vuejs/eslint-plugin-vue,MIT,MIT,MIT,
eslint-scope,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-scope,eslint/eslint-scope,BSD;BSD-2-Clause,BSD-2-Clause,,BSD
eslint-scope,7.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/vue-eslint-parser/node_modules/eslint-scope,(none),BSD;BSD-2-Clause,BSD-2-Clause,,BSD
eslint-utils,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-utils,https://github.com/mysticatea/eslint-utils,MIT,MIT,MIT,
eslint-visitor-keys,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-visitor-keys,eslint/eslint-visitor-keys,Apache;Apache-2.0,Apache-2.0,Apache,
eslint-visitor-keys,3.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/vue-eslint-parser/node_modules/eslint-visitor-keys,(none),Apache;Apache-2.0,Apache-2.0,Apache,
eslint-webpack-plugin,3.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-webpack-plugin,webpack-contrib/eslint-webpack-plugin,MIT,MIT,,
espree,9.4.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/espree,eslint/espree,BSD;BSD-2-Clause,BSD-2-Clause,BSD,BSD
esquery,1.4.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/esquery,https://github.com/estools/esquery,BSD-3-Clause,BSD-3-Clause,,
esrecurse,4.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/esrecurse,https://github.com/estools/esrecurse,BSD-2-Clause,BSD-2-Clause,,
estraverse,4.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/estraverse,http://github.com/estools/estraverse,BSD-2-Clause,BSD-2-Clause,,
estraverse,5.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/esrecurse/node_modules/estraverse,(none),BSD-2-Clause,BSD-2-Clause,,
esutils,2.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/esutils,http://github.com/estools/esutils,BSD-2-Clause,BSD-2-Clause,,
etag,1.8.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/etag,jshttp/etag,MIT,MIT,MIT,
event-pubsub,4.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/event-pubsub,https://github.com/RIAEvangelist/event-pubsub,Unlicense,Unlicense,,
eventemitter3,4.0.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eventemitter3,http://github.com/primus/eventemitter3,MIT,MIT,MIT,
events,3.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/events,http://github.com/Gozala/events,MIT,MIT,MIT,
execa,0.8.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/yorkie/node_modules/execa,(none),MIT,MIT,MIT,MIT
execa,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/execa,sindresorhus/execa,MIT,MIT,MIT,MIT
execa,5.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/default-gateway/node_modules/execa,(none),MIT,MIT,MIT,
express,4.6.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/express,visionmedia/express,MIT,MIT,MIT,
express,4.18.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/express,(none),MIT,MIT,MIT,
extsprintf,1.4.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/extsprintf,https://github.com/davepacheco/node-extsprintf,MIT,MIT,,
eyes,0.1.8,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eyes,(none),MIT,MIT,,
fast-deep-equal,3.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fast-deep-equal,https://github.com/epoberezkin/fast-deep-equal,MIT,MIT,MIT,
fast-glob,3.2.12,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fast-glob,mrmlnc/fast-glob,MIT,MIT,MIT,MIT
fast-json-stable-stringify,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fast-json-stable-stringify,http://github.com/epoberezkin/fast-json-stable-stringify,MIT,MIT,MIT,
fast-levenshtein,2.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fast-levenshtein,https://github.com/hiddentao/fast-levenshtein,MIT,MIT,,MIT
fastq,1.15.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fastq,https://github.com/mcollina/fastq,ISC,ISC,,ISC
faye-websocket,0.11.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/faye-websocket,http://github.com/faye/faye-websocket-node,Apache-2.0,Apache-2.0,,
fd-slicer,1.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fd-slicer,http://github.com/andrewrk/node-fd-slicer,MIT,MIT,,
figures,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/figures,sindresorhus/figures,MIT,MIT,MIT,MIT
file-entry-cache,6.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/file-entry-cache,royriojas/file-entry-cache,MIT,MIT,MIT,MIT
fill-range,7.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fill-range,jonschlinkert/fill-range,MIT,MIT,MIT,
finalhandler,0.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/finalhandler,expressjs/finalhandler,MIT,MIT,,MIT
finalhandler,0.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/express/node_modules/finalhandler,(none),MIT,MIT,,MIT
finalhandler,1.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/finalhandler,(none),MIT,MIT,MIT,
find-cache-dir,3.3.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/find-cache-dir,avajs/find-cache-dir,MIT,MIT,MIT,
find-up,4.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/pkg-dir/node_modules/find-up,(none),MIT,MIT,MIT,
find-up,5.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/find-up,sindresorhus/find-up,MIT,MIT,MIT,
finished,1.2.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/finished,expressjs/finished,MIT,MIT,,MIT
flat-cache,3.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/flat-cache,royriojas/flat-cache,MIT,MIT,MIT,MIT
flatted,3.2.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/flatted,https://github.com/WebReflection/flatted,ISC,ISC,ISC,
follow-redirects,1.15.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/follow-redirects,git@github.com:follow-redirects/follow-redirects,MIT,MIT,,
forever-agent,0.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/forever-agent,https://github.com/mikeal/forever-agent,Unknown,,,
form-data,0.0.10,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/request/node_modules/form-data,(none),MIT,,,MIT
form-data,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/form-data,http://github.com/form-data/form-data,MIT,MIT,,
forwarded,0.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/forwarded,jshttp/forwarded,MIT,MIT,MIT,
fraction.js,4.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fraction.js,http://github.com/infusion/Fraction.js,GPL;MIT,MIT,MIT,GPL;MIT
fresh,0.2.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fresh,https://github.com/visionmedia/node-fresh,MIT,MIT,,MIT
fresh,0.5.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/fresh,(none),MIT,MIT,MIT,
fs-extra,9.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fs-extra,https://github.com/jprichardson/node-fs-extra,MIT,MIT,MIT,MIT
fs-minipass,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fs-minipass,https://github.com/npm/fs-minipass,ISC,ISC,ISC,
fs-monkey,1.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fs-monkey,https://github.com/streamich/fs-monkey,Unlicense,Unlicense,,
fs.realpath,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fs.realpath,https://github.com/isaacs/fs.realpath,ISC;MIT,ISC,ISC;MIT,
fsevents,2.3.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fsevents,https://github.com/fsevents/fsevents,MIT,MIT,MIT,MIT
function-bind,1.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/function-bind,http://github.com/Raynos/function-bind,MIT,MIT,,MIT
gensync,1.0.0-beta.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/gensync,https://github.com/loganfsmyth/gensync,MIT,MIT,,
get-caller-file,2.0.5,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/get-caller-file,https://github.com/stefanpenner/get-caller-file,ISC,ISC,ISC,
get-intrinsic,1.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/get-intrinsic,https://github.com/ljharb/get-intrinsic,MIT,MIT,MIT,
get-stream,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/yorkie/node_modules/get-stream,(none),MIT,MIT,MIT,MIT
get-stream,4.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/get-stream,sindresorhus/get-stream,MIT,MIT,MIT,MIT
get-stream,6.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/default-gateway/node_modules/get-stream,(none),MIT,MIT,MIT,
glob,7.2.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/glob,http://github.com/isaacs/node-glob,ISC,ISC,ISC,
glob-parent,5.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/fast-glob/node_modules/glob-parent,(none),ISC,ISC,ISC,ISC
glob-parent,6.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/glob-parent,gulpjs/glob-parent,ISC,ISC,ISC,ISC
glob-to-regexp,0.4.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/glob-to-regexp,https://github.com/fitzgen/glob-to-regexp,BSD-2-Clause,BSD-2-Clause,,
global,2.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/global,http://github.com/component/global,MIT,MIT,,MIT
globals,11.12.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/globals,sindresorhus/globals,MIT,MIT,MIT,MIT
globals,13.19.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint/node_modules/globals,(none),MIT,MIT,MIT,
globby,11.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/globby,sindresorhus/globby,MIT,MIT,MIT,
graceful-fs,4.2.10,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/graceful-fs,https://github.com/isaacs/node-graceful-fs,ISC,ISC,ISC,
grapheme-splitter,1.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/grapheme-splitter,https://github.com/orling/grapheme-splitter,MIT,MIT,MIT,
gzip-size,6.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/gzip-size,sindresorhus/gzip-size,MIT,MIT,MIT,
handle-thing,2.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/handle-thing,ssh://git@github.com/indutny/handle-thing,MIT,MIT,,MIT
has,1.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/has,http://github.com/tarruda/has,MIT,MIT,,
has-binary-data,0.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/has-binary-data,(none),ISC;MIT,ISC,MIT,
has-cors,1.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/has-cors,http://github.com/component/has-cors,MIT,MIT,,MIT
has-flag,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/has-flag,sindresorhus/has-flag,MIT,MIT,MIT,MIT
has-flag,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/@vue/cli-shared-utils/node_modules/has-flag,(none),MIT,MIT,MIT,MIT
has-property-descriptors,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/has-property-descriptors,https://github.com/inspect-js/has-property-descriptors,MIT,MIT,MIT,
has-symbols,1.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/has-symbols,http://github.com/inspect-js/has-symbols,MIT,MIT,MIT,
hash-sum,1.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/vue-style-loader/node_modules/hash-sum,(none),MIT,MIT,MIT,MIT
hash-sum,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/hash-sum,http://github.com/bevacqua/hash-sum,MIT,MIT,MIT,MIT
hawk,0.10.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/hawk,http://github.com/hueniverse/hawk,BSD,BSD,,
hbo-dnsd,0.9.8,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/hbo-dnsd,https://github.com/hbouvier/dnsd,Apache,,Apache,
he,1.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/he,https://github.com/mathiasbynens/he,MIT,MIT,,
highlight.js,10.7.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/highlight.js,http://github.com/highlightjs/highlight.js,BSD;BSD-3-Clause,BSD-3-Clause,BSD,BSD
hoek,0.4.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/boom/node_modules/hoek,(none),BSD,BSD,,
hoek,0.7.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/hoek,http://github.com/spumko/hoek,BSD,BSD,,
hosted-git-info,2.8.9,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/hosted-git-info,https://github.com/npm/hosted-git-info,ISC,ISC,,
hpack.js,2.1.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/hpack.js,ssh://git@github.com/indutny/hpack.js,MIT,MIT,,MIT
html-entities,2.3.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/html-entities,https://github.com/mdevils/html-entities,MIT,MIT,,MIT
html-minifier-terser,6.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/html-minifier-terser,https://github.com/terser/html-minifier-terser,MIT,MIT,,
html-tags,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/@vue/babel-plugin-transform-vue-jsx/node_modules/html-tags,(none),MIT,MIT,MIT,MIT
html-tags,3.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/html-tags,sindresorhus/html-tags,MIT,MIT,MIT,
html-webpack-plugin,5.5.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/html-webpack-plugin,https://github.com/jantimon/html-webpack-plugin,MIT,MIT,,
htmlparser2,6.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/htmlparser2,http://github.com/fb55/htmlparser2,MIT,MIT,,
http-deceiver,1.2.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/http-deceiver,ssh://git@github.com/indutny/http-deceiver,MIT,MIT,,MIT
http-errors,1.6.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/http-errors,jshttp/http-errors,MIT,MIT,MIT,
http-errors,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/http-errors,(none),MIT,MIT,MIT,
http-parser-js,0.5.8,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/http-parser-js,http://github.com/creationix/http-parser-js,MIT,MIT,,
http-proxy,1.18.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/http-proxy,https://github.com/http-party/node-http-proxy,MIT,MIT,,MIT
http-proxy-middleware,2.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/http-proxy-middleware,https://github.com/chimurai/http-proxy-middleware,MIT,MIT,MIT,MIT
human-signals,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/human-signals,ehmicky/human-signals,Apache;Apache-2.0,Apache-2.0,Apache,
iconv-lite,0.4.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/iconv-lite,http://github.com/ashtuchkin/iconv-lite,MIT,MIT,,
iconv-lite,0.4.24,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/iconv-lite,(none),MIT,MIT,,
icss-utils,5.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/icss-utils,https://github.com/css-modules/icss-utils,ISC,ISC,ISC,ISC
ieee754,1.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/ieee754,http://github.com/feross/ieee754,BSD;BSD-3-Clause,BSD-3-Clause,,BSD
ignore,5.2.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/ignore,git@github.com:kaelzhang/node-ignore,MIT,MIT,,
import-fresh,3.3.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/import-fresh,sindresorhus/import-fresh,MIT,MIT,MIT,
imurmurhash,0.1.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/imurmurhash,https://github.com/jensyt/imurmurhash-js,MIT,MIT,,MIT
indexof,0.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/indexof,(none),MIT,,,MIT
inflight,1.0.6,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/inflight,https://github.com/npm/inflight,ISC,ISC,ISC,
inherits,2.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/http-errors/node_modules/inherits,(none),ISC,ISC,ISC,
inherits,2.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/inherits,http://github.com/isaacs/inherits,ISC,ISC,ISC,
ini,3.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/ini,https://github.com/npm/ini,ISC,ISC,ISC,
ipaddr.js,0.1.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/proxy-addr/node_modules/ipaddr.js,(none),Unknown,,,
ipaddr.js,1.9.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/webpack-dev-server/node_modules/proxy-addr/node_modules/ipaddr.js,(none),MIT,MIT,,
ipaddr.js,2.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/ipaddr.js,http://github.com/whitequark/ipaddr.js,MIT,MIT,,
is-arrayish,0.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-arrayish,https://github.com/qix-/node-is-arrayish,MIT,MIT,MIT,
is-binary-path,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-binary-path,sindresorhus/is-binary-path,MIT,MIT,MIT,MIT
is-ci,1.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-ci,https://github.com/watson/is-ci,MIT,MIT,MIT,
is-core-module,2.11.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-core-module,https://github.com/inspect-js/is-core-module,MIT,MIT,MIT,
is-docker,2.2.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-docker,sindresorhus/is-docker,MIT,MIT,MIT,
is-extglob,2.1.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-extglob,jonschlinkert/is-extglob,MIT,MIT,MIT,
is-file-esm,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-file-esm,https://github.com/davidmarkclements/is-file-esm,MIT,MIT,MIT,MIT
is-fullwidth-code-point,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/log-update/node_modules/is-fullwidth-code-point,(none),MIT,MIT,MIT,MIT
is-fullwidth-code-point,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-fullwidth-code-point,sindresorhus/is-fullwidth-code-point,MIT,MIT,MIT,MIT
is-glob,4.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-glob,micromatch/is-glob,MIT,MIT,MIT,
is-interactive,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-interactive,sindresorhus/is-interactive,MIT,MIT,MIT,
is-number,7.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-number,jonschlinkert/is-number,MIT,MIT,MIT,
is-path-inside,3.0.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-path-inside,sindresorhus/is-path-inside,MIT,MIT,MIT,
is-plain-obj,3.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-plain-obj,sindresorhus/is-plain-obj,MIT,MIT,MIT,
is-plain-object,2.0.4,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-plain-object,jonschlinkert/is-plain-object,MIT,MIT,MIT,
is-stream,1.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-stream,sindresorhus/is-stream,MIT,MIT,MIT,MIT
is-stream,2.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/default-gateway/node_modules/is-stream,(none),MIT,MIT,MIT,
is-unicode-supported,0.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-unicode-supported,sindresorhus/is-unicode-supported,MIT,MIT,MIT,
is-wsl,2.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/is-wsl,sindresorhus/is-wsl,MIT,MIT,MIT,
isarray,0.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/isarray,http://github.com/juliangruber/isarray,MIT,MIT,,MIT
isarray,1.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/hpack.js/node_modules/isarray,(none),MIT,MIT,,MIT
isexe,2.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/isexe,https://github.com/isaacs/isexe,ISC,ISC,ISC,
isobject,3.0.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/isobject,jonschlinkert/isobject,MIT,MIT,MIT,
javascript-stringify,2.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/javascript-stringify,https://github.com/blakeembrey/javascript-stringify,MIT,MIT,MIT,MIT
jest-worker,27.5.1,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/jest-worker,https://github.com/facebook/jest,MIT,MIT,MIT,
jest-worker,28.1.3,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/eslint-webpack-plugin/node_modules/jest-worker,(none),MIT,MIT,MIT,
joi,17.7.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/joi,http://github.com/hapijs/joi,BSD-3-Clause,BSD-3-Clause,,
js-message,1.0.7,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/js-message,https://github.com/RIAEvangelist/js-message,MIT,MIT,MIT,
js-sdsl,4.2.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/js-sdsl,https://github.com/js-sdsl/js-sdsl,MIT,MIT,MIT,
js-tokens,4.0.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/js-tokens,lydell/js-tokens,MIT,MIT,MIT,
js-yaml,4.1.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/js-yaml,nodeca/js-yaml,MIT,MIT,MIT,
jsesc,0.5.0,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/regjsparser/node_modules/jsesc,(none),MIT,MIT,,
jsesc,2.5.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/jsesc,https://github.com/mathiasbynens/jsesc,MIT,MIT,,
json-parse-better-errors,1.0.2,/Users/user/Desktop/git/sam-ki/frontend-videoanruf/node_modules/json-parse-better-errors,https://github.com/zkat/json-parse-better-errors,MIT,MIT,,
